Jahr,Monat,Tag,Tagesdatum,Zweirad,Personenwagen,Lastwagen,Hr,RainDur,T,WVs,StrGlo,p,NO2,NO,NOx,O3,CO,PM10,SO2
2017,05,17,2017-05-17,1729.000,6641.000,282.000,46.907,0.000,20.957,1.079,329.660,969.625,40.701,10.455,29.665,80.297,0.297,16.051,1.210
2017,05,18,2017-05-18,1500.000,6752.000,266.000,52.585,0.000,21.649,1.511,231.504,962.952,25.455,5.758,17.928,86.071,0.257,14.888,0.981
2017,05,19,2017-05-19,878.000,6616.000,272.000,73.116,165.690,13.045,2.547,70.806,964.418,16.090,3.704,11.384,57.362,0.218,8.143,0.683
2017,05,20,2017-05-20,795.000,4862.000,176.000,64.108,1.280,12.392,1.179,225.073,971.975,22.662,7.311,17.712,42.312,0.238,7.459,1.007
2017,05,21,2017-05-21,860.000,4016.000,145.000,53.553,0.000,15.731,2.456,288.727,972.752,17.229,3.841,12.088,63.013,0.245,8.413,1.135
2017,05,22,2017-05-22,1582.000,7092.000,303.000,51.191,0.000,18.723,1.132,339.472,967.612,34.470,11.868,27.540,65.571,0.268,13.243,1.266
2017,05,23,2017-05-23,1667.000,7651.000,283.000,51.783,0.120,21.145,1.512,286.201,969.343,31.068,7.249,22.060,67.582,0.273,14.035,1.220
2017,05,24,2017-05-24,1551.000,7016.000,284.000,52.350,0.000,20.534,1.449,250.691,972.018,25.562,9.365,20.875,75.893,0.245,14.513,1.344
2017,05,25,2017-05-25,986.000,3734.000,141.000,47.503,0.000,20.102,1.982,326.510,970.284,11.515,2.907,8.352,86.514,0.215,11.185,1.145
2017,05,26,2017-05-26,1202.000,5206.000,220.000,44.275,0.000,20.540,2.617,348.811,968.138,17.215,4.860,12.898,89.162,0.215,10.649,1.238
2017,05,27,2017-05-27,933.000,4139.000,188.000,44.703,0.000,22.798,0.970,340.325,968.637,23.061,3.863,15.157,90.163,0.279,14.263,1.591
2017,05,28,2017-05-28,830.000,3615.000,147.000,44.565,0.000,24.578,0.955,306.729,968.867,27.316,3.964,17.463,84.818,0.345,15.865,1.757
2017,05,29,2017-05-29,1643.000,7031.000,310.000,43.421,7.100,25.217,1.400,332.497,965.582,28.734,6.238,20.027,96.200,0.281,19.875,1.780
2017,05,30,2017-05-30,1700.000,7487.000,320.000,54.909,97.350,23.930,2.052,325.652,966.323,16.766,4.265,12.188,94.723,0.232,16.912,1.468
2017,05,31,2017-05-31,90.000,565.000,32.000,64.390,105.580,22.690,1.619,298.485,969.363,26.277,10.270,21.975,75.821,0.253,14.539,1.395
2017,06,01,2017-06-01,,,,62.153,20.020,21.624,1.407,232.342,970.043,25.288,7.982,19.623,85.415,0.237,12.582,1.270
2017,06,02,2017-06-02,,,,65.108,141.580,21.367,1.632,318.837,967.687,19.356,4.700,13.890,81.374,0.226,12.633,1.183
2017,06,03,2017-06-03,,,,67.191,243.520,21.222,1.270,283.201,964.097,13.221,2.894,9.236,77.857,0.253,11.502,1.148
2017,06,04,2017-06-04,,,,67.072,232.910,18.478,2.069,233.823,965.363,7.326,1.665,5.165,68.959,0.217,5.530,0.963
2017,06,05,2017-06-05,,,,74.066,75.100,15.655,1.025,77.582,963.745,12.832,3.440,9.467,47.508,0.209,12.137,1.101
2017,06,06,2017-06-06,684.000,3594.000,137.000,67.729,125.980,15.148,2.968,118.834,959.787,15.483,6.000,12.907,48.015,0.215,12.147,1.030
2017,06,07,2017-06-07,496.000,1702.000,84.000,53.251,66.310,14.579,2.849,312.947,969.113,12.457,4.211,9.890,58.444,0.175,9.169,1.032
2017,06,08,2017-06-08,,,,45.157,0.000,17.927,1.298,344.750,968.931,31.074,14.809,28.122,56.085,0.250,10.512,1.396
2017,06,09,2017-06-09,1029.000,4558.000,170.000,53.421,0.430,19.610,1.662,196.183,965.883,26.350,6.551,19.030,66.251,0.250,11.634,1.483
2017,06,10,2017-06-10,1158.000,5113.000,172.000,53.148,0.000,21.451,1.128,308.287,970.045,16.695,4.448,12.296,73.503,0.239,8.755,1.403
2017,06,11,2017-06-11,990.000,3776.000,193.000,48.829,0.000,23.864,1.492,352.949,967.852,22.654,3.488,14.643,75.130,0.299,12.634,1.695
2017,06,12,2017-06-12,1611.000,6006.000,267.000,57.005,18.530,24.274,1.519,249.042,967.180,24.477,6.748,18.211,64.099,0.271,16.874,1.678
2017,06,13,2017-06-13,1814.000,6476.000,300.000,47.335,0.000,23.759,1.427,336.649,967.050,20.995,7.210,16.758,80.792,0.242,14.095,1.635
2017,06,14,2017-06-14,,,,54.990,0.000,22.110,1.297,226.680,966.427,30.278,9.825,23.711,82.634,0.264,20.029,1.969
2017,06,15,2017-06-15,,,,62.245,40.800,24.226,1.902,315.937,966.955,17.184,3.550,11.832,74.837,0.220,16.166,1.475
2017,06,16,2017-06-16,1069.000,4205.000,176.000,57.253,76.990,22.267,2.563,298.023,971.001,14.608,3.455,10.409,74.423,0.223,13.538,0.857
2017,06,17,2017-06-17,1265.000,5217.000,211.000,48.572,0.000,20.217,1.579,345.721,974.283,14.911,4.392,11.317,76.542,0.265,11.025,0.501
2017,06,18,2017-06-18,1039.000,4048.000,160.000,49.510,0.000,21.370,2.497,362.912,971.879,10.192,3.313,7.985,81.331,0.255,7.901,0.420
2017,06,19,2017-06-19,1721.000,6041.000,272.000,48.343,0.000,24.502,1.175,345.516,969.592,26.230,6.082,18.593,89.686,0.271,16.070,0.493
2017,06,20,2017-06-20,1752.000,6431.000,275.000,47.800,0.000,27.462,1.453,324.798,967.367,26.222,4.285,17.147,90.379,0.290,21.152,0.477
2017,06,21,2017-06-21,1810.000,6470.000,266.000,49.370,0.000,27.851,0.857,298.405,965.971,31.665,6.271,21.587,91.502,0.306,23.639,0.341
2017,06,22,2017-06-22,1788.000,6353.000,293.000,45.329,0.000,28.502,1.090,310.829,966.119,27.541,4.719,18.185,96.452,0.296,25.155,0.425
2017,06,23,2017-06-23,1585.000,6944.000,287.000,48.996,7.250,28.597,2.290,267.176,967.118,13.822,1.583,8.498,115.658,0.278,31.725,0.414
2017,06,24,2017-06-24,1016.000,4656.000,211.000,58.858,0.660,23.651,1.300,131.751,968.051,12.427,2.280,8.327,84.675,0.288,27.166,0.335
2017,06,25,2017-06-25,783.000,3702.000,183.000,58.160,132.280,22.459,1.575,205.097,966.227,9.974,1.615,6.512,68.250,0.259,15.408,0.415
2017,06,26,2017-06-26,1614.000,6142.000,279.000,51.965,153.880,23.957,1.256,323.953,963.142,25.047,8.449,19.871,63.530,0.223,11.458,0.475
2017,06,27,2017-06-27,1622.000,6627.000,300.000,62.358,79.870,22.832,0.822,198.449,958.400,22.642,8.380,18.559,67.963,0.222,11.202,0.297
2017,06,28,2017-06-28,1019.000,6802.000,301.000,74.415,650.940,20.022,1.888,212.611,952.112,20.323,5.676,15.177,74.542,0.217,7.416,0.202
2017,06,29,2017-06-29,1285.000,6759.000,283.000,60.195,87.090,18.252,3.145,207.928,953.089,8.156,1.886,5.778,68.144,0.168,6.341,0.302
2017,06,30,2017-06-30,1425.000,6792.000,295.000,53.354,31.150,18.138,2.650,286.001,958.916,10.116,3.263,7.904,66.919,0.168,6.215,0.310
2017,07,01,2017-07-01,836.000,4791.000,181.000,57.450,44.180,17.708,3.340,233.035,964.759,5.340,1.203,3.758,62.022,0.172,4.114,0.343
2017,07,02,2017-07-02,402.000,3413.000,149.000,82.121,587.160,15.363,1.949,53.017,971.211,7.140,1.435,4.885,51.438,0.191,6.513,0.274
2017,07,03,2017-07-03,1534.000,6200.000,291.000,61.241,62.360,19.087,0.897,278.064,973.007,16.491,5.765,13.245,55.098,0.190,6.622,0.408
2017,07,04,2017-07-04,1878.000,6529.000,291.000,51.738,0.000,21.774,0.631,330.611,970.634,33.836,10.865,26.407,61.528,0.253,11.297,0.625
2017,07,05,2017-07-05,1825.000,6675.000,304.000,49.596,0.000,24.606,0.887,336.027,968.229,37.062,9.095,26.672,69.836,0.283,16.408,0.728
2017,07,06,2017-07-06,1762.000,6745.000,280.000,43.185,0.000,26.997,1.096,343.060,968.218,30.575,6.197,20.959,70.973,0.261,15.352,0.627
2017,07,07,2017-07-07,1003.000,5113.000,199.000,47.806,27.400,26.902,1.517,267.915,968.056,27.607,6.230,19.432,76.696,0.292,20.422,0.750
2017,07,08,2017-07-08,1068.000,5178.000,299.000,60.267,103.220,25.122,1.548,244.354,967.517,22.113,5.149,15.691,64.045,0.317,22.752,0.448
2017,07,09,2017-07-09,719.000,4310.000,209.000,75.535,188.110,21.830,1.631,151.565,964.445,13.647,3.872,10.240,57.250,0.259,17.551,0.345
2017,07,10,2017-07-10,1215.000,6789.000,313.000,77.605,343.540,20.664,1.874,172.453,962.621,15.761,6.089,13.122,59.041,0.226,12.412,0.302
2017,07,11,2017-07-11,1577.000,7214.000,300.000,71.456,64.730,19.894,1.157,210.022,965.638,19.026,8.377,16.665,52.650,0.224,7.991,0.378
2017,07,12,2017-07-12,1449.000,7332.000,284.000,69.027,90.010,21.734,2.255,260.025,965.604,14.896,7.173,13.541,42.372,0.223,9.057,0.408
2017,07,13,2017-07-13,1851.000,7072.000,302.000,62.248,34.680,21.027,1.405,262.721,969.158,21.644,10.286,19.565,50.722,0.226,8.736,0.542
2017,07,14,2017-07-14,1397.000,7309.000,304.000,59.407,133.170,20.660,1.914,221.409,967.645,16.635,5.212,12.876,63.280,0.240,10.044,0.513
2017,07,15,2017-07-15,1045.000,5032.000,195.000,46.756,0.000,19.608,1.318,265.873,971.690,12.250,3.353,9.094,72.760,0.231,9.032,0.707
2017,07,16,2017-07-16,899.000,4111.000,150.000,49.135,0.000,20.074,0.989,295.727,973.519,14.256,3.649,10.382,68.362,0.237,8.230,0.822
2017,07,17,2017-07-17,1691.000,5784.000,280.000,50.216,0.000,23.076,1.174,325.751,970.354,27.239,10.498,22.660,61.742,0.245,11.097,0.892
2017,07,18,2017-07-18,1687.000,6055.000,251.000,54.675,0.000,24.407,1.660,258.544,966.882,30.596,8.761,23.024,72.279,0.278,14.887,0.841
2017,07,19,2017-07-19,1669.000,6099.000,324.000,53.585,34.010,24.566,1.864,281.198,964.330,19.879,4.583,14.070,84.832,0.250,20.375,0.816
2017,07,20,2017-07-20,1417.000,6162.000,266.000,66.870,146.490,21.769,1.695,213.693,964.663,20.800,5.973,15.665,74.011,0.244,15.962,0.597
2017,07,21,2017-07-21,1336.000,6070.000,297.000,68.960,159.400,22.199,1.520,263.345,963.244,21.104,7.579,17.113,68.119,0.249,13.006,0.672
2017,07,22,2017-07-22,954.000,4548.000,197.000,64.951,98.340,22.445,1.417,286.520,964.779,11.903,2.834,8.497,78.676,0.267,11.030,0.706
2017,07,23,2017-07-23,672.000,3583.000,145.000,65.780,42.710,19.516,1.170,121.230,967.364,7.600,1.980,5.562,60.761,0.248,7.837,0.634
2017,07,24,2017-07-24,814.000,5297.000,251.000,71.846,341.480,17.310,1.645,101.287,961.902,13.910,3.829,10.344,49.860,0.198,6.755,0.576
2017,07,25,2017-07-25,892.000,5508.000,268.000,81.417,247.040,15.138,2.065,128.824,962.128,13.110,4.000,10.063,55.495,0.188,5.921,0.618
2017,07,26,2017-07-26,908.000,5695.000,265.000,73.754,304.390,16.449,1.987,125.388,962.813,15.324,3.261,10.628,56.881,0.198,7.035,0.649
2017,07,27,2017-07-27,1078.000,5616.000,226.000,75.284,147.370,18.045,1.718,148.411,962.827,19.286,5.603,14.576,45.089,0.221,8.496,0.624
2017,07,28,2017-07-28,1002.000,5891.000,246.000,75.491,171.830,18.489,1.634,160.578,965.912,20.436,6.923,16.238,47.318,0.223,8.478,0.581
2017,07,29,2017-07-29,995.000,4372.000,185.000,67.232,0.000,21.546,0.722,267.752,966.665,21.014,6.060,15.846,44.984,0.306,10.824,0.643
2017,07,30,2017-07-30,890.000,3600.000,144.000,62.686,53.910,24.099,1.530,259.494,964.294,10.294,2.120,7.083,67.275,0.302,10.857,0.632
2017,07,31,2017-07-31,1058.000,4697.000,221.000,69.100,37.420,23.147,0.975,184.930,965.430,21.553,6.816,16.735,54.293,0.250,16.324,0.590
2017,08,01,2017-08-01,853.000,3303.000,154.000,71.069,22.780,23.926,1.426,248.719,965.623,20.613,3.849,13.866,58.253,0.275,28.990,0.697
2017,08,02,2017-08-02,1325.000,5353.000,255.000,64.788,0.000,25.191,1.412,292.835,969.098,23.541,6.804,17.765,66.433,0.313,28.688,0.773
2017,08,03,2017-08-03,1492.000,5486.000,241.000,57.764,3.850,27.460,1.488,256.874,965.847,19.710,5.287,14.545,72.106,0.279,30.926,0.642
2017,08,04,2017-08-04,1356.000,5691.000,253.000,57.862,0.000,24.726,1.103,217.948,966.273,14.015,4.996,11.335,60.167,0.213,11.120,0.730
2017,08,05,2017-08-05,1062.000,4452.000,185.000,59.359,0.500,24.060,1.468,255.447,966.893,14.264,2.968,9.838,53.549,0.249,9.530,0.725
2017,08,06,2017-08-06,645.000,3610.000,146.000,65.426,148.520,18.795,1.981,132.400,971.429,8.615,3.346,7.188,62.660,0.218,5.901,0.765
2017,08,07,2017-08-07,1547.000,5544.000,244.000,60.027,0.000,20.314,1.606,312.039,966.909,18.057,7.736,15.645,56.103,0.214,8.547,0.860
2017,08,08,2017-08-08,1007.000,5759.000,243.000,74.984,276.210,18.517,1.632,81.017,963.715,26.291,5.948,18.519,54.484,0.258,9.664,0.768
2017,08,09,2017-08-09,1397.000,6183.000,283.000,74.831,216.730,18.245,0.865,128.946,966.416,30.874,17.580,30.240,52.755,0.228,8.341,0.710
2017,08,10,2017-08-10,694.000,6173.000,255.000,87.233,535.640,14.161,1.009,48.154,969.134,31.747,10.277,24.839,41.227,0.236,6.948,0.745
2017,08,11,2017-08-11,823.000,6146.000,255.000,84.816,313.870,13.314,1.572,62.820,968.018,22.542,8.159,18.329,43.348,0.228,7.884,0.727
2017,08,12,2017-08-12,723.000,4561.000,135.000,70.673,222.320,16.270,1.268,158.715,970.851,13.870,4.333,10.727,60.092,0.227,6.871,0.825
2017,08,13,2017-08-13,812.000,4006.000,162.000,64.198,0.000,19.680,0.754,280.918,970.318,18.223,5.401,13.860,44.922,0.265,8.934,0.863
2017,08,14,2017-08-14,1581.000,5844.000,235.000,64.829,0.000,22.034,1.215,283.181,968.837,22.789,9.598,19.612,45.965,0.267,10.595,0.832
2017,08,15,2017-08-15,1730.000,6323.000,277.000,58.051,22.720,24.027,1.443,251.692,968.989,22.625,7.584,17.913,61.897,0.250,14.473,0.950
2017,08,16,2017-08-16,1638.000,6401.000,280.000,67.473,58.830,22.528,0.770,242.079,970.820,26.438,8.610,20.730,62.414,0.249,14.285,0.863
2017,08,17,2017-08-17,1711.000,6628.000,261.000,66.939,41.390,23.646,0.878,267.013,969.109,25.642,8.663,20.354,60.091,0.279,19.263,0.814
2017,08,18,2017-08-18,1401.000,6457.000,294.000,68.888,156.990,23.366,1.401,258.850,966.566,20.306,7.114,16.323,53.514,0.261,16.517,0.765
2017,08,19,2017-08-19,914.000,4986.000,168.000,61.418,0.000,19.439,1.341,194.824,969.800,9.104,2.230,6.548,64.030,0.208,5.973,0.860
2017,08,20,2017-08-20,906.000,4181.000,143.000,51.028,0.000,18.429,1.111,248.585,973.271,12.381,3.212,9.050,59.206,0.217,7.576,1.087
2017,08,21,2017-08-21,1584.000,5992.000,279.000,59.729,0.000,17.489,1.047,170.622,972.932,32.839,16.535,30.428,41.951,0.265,12.994,1.259
2017,08,22,2017-08-22,1761.000,6513.000,311.000,57.620,0.000,20.343,1.399,273.797,969.356,29.295,12.919,25.677,53.539,0.255,12.654,1.202
2017,08,23,2017-08-23,1835.000,6635.000,285.000,60.724,0.000,22.842,1.263,246.157,966.586,41.062,15.998,34.299,56.672,0.321,17.211,1.072
2017,08,24,2017-08-24,1532.000,6706.000,272.000,72.115,149.000,22.070,1.131,209.540,968.275,30.104,10.180,23.903,55.765,0.295,16.721,0.861
2017,08,25,2017-08-25,1627.000,7040.000,296.000,66.890,0.000,22.619,0.716,223.253,968.343,37.956,11.640,29.182,40.066,0.315,15.191,0.887
2017,08,26,2017-08-26,1137.000,5214.000,202.000,58.322,0.000,25.025,1.370,236.223,967.274,23.986,4.775,16.372,63.015,0.340,17.428,0.955
2017,08,27,2017-08-27,867.000,4250.000,176.000,64.265,1.930,23.214,1.532,153.830,967.735,19.904,3.995,13.611,54.671,0.327,17.783,0.959
2017,08,28,2017-08-28,1666.000,6155.000,276.000,63.052,0.000,23.481,0.867,195.838,967.507,38.570,20.616,36.698,43.668,0.348,24.075,1.001
2017,08,29,2017-08-29,1920.000,6594.000,299.000,58.166,0.000,24.160,1.227,251.635,965.305,36.655,13.089,29.661,63.528,0.323,24.060,1.011
2017,08,30,2017-08-30,1848.000,6560.000,310.000,60.097,121.120,24.544,1.072,210.827,963.016,36.114,12.661,29.036,58.690,0.350,28.804,1.062
2017,08,31,2017-08-31,885.000,6574.000,313.000,88.775,839.320,17.369,0.980,30.793,967.199,23.028,7.484,18.042,42.192,0.277,8.277,0.799
2017,09,01,2017-09-01,826.000,6578.000,294.000,90.717,851.960,14.075,1.385,47.292,968.303,27.858,13.613,25.482,38.702,0.277,6.231,0.874
2017,09,02,2017-09-02,608.000,5045.000,192.000,83.314,355.530,13.109,1.132,89.756,967.751,15.227,4.525,11.592,51.887,0.272,7.743,0.931
2017,09,03,2017-09-03,682.000,4008.000,149.000,68.284,0.000,14.036,0.815,208.628,966.675,13.658,4.048,10.389,59.646,0.273,7.212,1.108
2017,09,04,2017-09-04,1472.000,6848.000,314.000,66.398,37.510,16.137,1.378,192.730,967.148,26.741,18.333,28.682,40.390,0.307,11.536,1.207
2017,09,05,2017-09-05,1613.000,7787.000,314.000,60.713,3.680,20.719,1.578,231.566,970.072,22.138,8.158,18.119,57.716,0.266,9.112,1.115
2017,09,06,2017-09-06,1423.000,6813.000,291.000,63.897,0.760,19.714,2.395,142.040,969.471,13.172,3.078,9.354,52.711,0.264,8.275,1.013
2017,09,07,2017-09-07,1490.000,6526.000,283.000,57.240,0.000,16.636,1.072,131.023,968.136,19.238,5.270,14.286,56.129,0.261,13.312,1.110
2017,09,08,2017-09-08,1478.000,6553.000,286.000,60.986,0.000,16.743,1.361,185.253,962.052,27.836,6.835,20.037,43.974,0.271,15.305,1.183
2017,09,09,2017-09-09,459.000,5199.000,236.000,83.451,775.700,13.786,1.656,22.287,954.354,27.577,7.977,20.816,39.586,0.309,9.937,1.072
2017,09,10,2017-09-10,510.000,4325.000,154.000,76.226,312.290,13.602,1.505,132.775,957.401,11.353,3.853,9.025,57.039,0.250,3.967,1.040
2017,09,11,2017-09-11,1058.000,6239.000,272.000,69.239,11.120,14.457,2.002,91.996,956.492,17.006,6.677,14.245,39.975,0.258,7.693,1.147
2017,09,12,2017-09-12,988.000,7946.000,312.000,71.671,328.420,13.375,2.395,116.139,962.658,14.204,4.434,10.982,55.085,0.224,5.760,1.103
2017,09,13,2017-09-13,1221.000,8141.000,304.000,62.482,58.690,15.862,3.357,76.966,963.912,14.230,3.791,10.482,44.536,0.205,7.668,1.142
2017,09,14,2017-09-14,1082.000,6810.000,318.000,66.658,220.820,14.436,3.427,62.992,962.855,13.558,4.569,10.753,55.505,0.209,6.765,1.142
2017,09,15,2017-09-15,1352.000,6727.000,302.000,61.816,3.970,12.630,1.055,193.941,964.173,31.104,22.843,34.579,39.297,0.273,8.845,1.505
2017,09,16,2017-09-16,777.000,4897.000,195.000,70.753,86.640,12.140,0.944,162.349,961.870,24.089,8.717,19.585,39.895,0.300,7.775,1.556
2017,09,17,2017-09-17,43.000,676.000,24.000,81.415,383.120,11.265,0.921,149.591,963.778,17.223,4.466,12.587,41.372,0.299,13.589,1.287
2017,09,18,2017-09-18,823.000,4808.000,209.000,69.823,95.380,12.068,1.038,130.891,966.600,22.436,8.320,18.403,44.863,0.315,5.849,1.372
2017,09,19,2017-09-19,1205.000,6346.000,303.000,73.906,168.400,11.419,1.468,99.013,968.270,20.436,7.835,16.968,48.518,0.274,5.922,1.357
2017,09,20,2017-09-20,1287.000,6753.000,274.000,71.566,49.350,12.205,1.442,155.648,971.399,22.018,7.747,17.726,48.402,0.256,9.124,1.354
2017,09,21,2017-09-21,1495.000,6602.000,287.000,69.765,0.000,12.172,1.700,209.550,969.884,35.335,20.471,34.891,30.647,0.310,10.955,1.661
2017,09,22,2017-09-22,1382.000,6576.000,289.000,70.135,0.000,14.263,0.577,182.234,970.481,49.305,38.738,56.839,17.293,0.460,16.675,1.541
2017,09,23,2017-09-23,1053.000,5409.000,198.000,69.356,0.000,15.559,1.040,190.267,970.772,41.210,14.503,33.179,30.698,0.414,15.988,1.060
2017,09,24,2017-09-24,798.000,4412.000,170.000,66.251,9.150,16.285,0.956,184.316,969.770,20.359,4.644,14.368,60.879,0.363,18.324,0.990
2017,09,25,2017-09-25,1381.000,6344.000,286.000,71.045,1.880,15.192,1.683,181.550,968.585,30.531,15.354,28.275,46.561,0.343,18.317,0.871
2017,09,26,2017-09-26,1489.000,6453.000,295.000,73.649,110.230,15.066,0.890,119.341,970.547,37.201,23.981,38.680,37.886,0.380,19.055,0.816
2017,09,27,2017-09-27,1383.000,6535.000,280.000,77.883,153.360,16.559,0.636,155.648,972.280,41.071,23.100,39.997,21.586,0.369,18.910,0.682
2017,09,28,2017-09-28,1503.000,6793.000,289.000,72.804,0.000,17.195,0.442,140.021,974.205,46.270,30.128,48.352,23.185,0.425,17.915,0.812
2017,09,29,2017-09-29,1196.000,7006.000,290.000,78.111,89.530,17.237,0.911,112.772,972.370,44.309,22.798,41.448,19.216,0.403,17.270,0.637
2017,09,30,2017-09-30,821.000,5047.000,197.000,79.307,449.250,16.346,1.270,123.290,967.986,20.798,8.439,17.641,41.143,0.363,14.273,0.635
2017,10,01,2017-10-01,536.000,4022.000,141.000,79.847,72.180,13.310,0.591,113.283,971.275,19.760,6.405,15.468,47.274,0.253,7.561,0.641
2017,10,02,2017-10-02,1136.000,6054.000,281.000,76.938,44.940,15.101,1.564,50.575,970.178,25.781,16.855,26.994,22.669,0.305,10.681,0.616
2017,10,03,2017-10-03,1072.000,6407.000,286.000,71.595,166.970,15.721,2.141,102.185,970.150,20.682,7.065,16.480,42.164,0.251,6.271,0.617
2017,10,04,2017-10-04,1408.000,6849.000,276.000,73.369,0.000,12.603,0.994,110.828,974.347,33.434,19.013,32.727,22.292,0.302,13.001,0.828
2017,10,05,2017-10-05,1386.000,6548.000,254.000,63.417,129.570,15.552,1.848,175.920,968.162,23.578,14.976,24.337,39.942,0.288,12.877,0.822
2017,10,06,2017-10-06,1047.000,6886.000,331.000,75.295,199.640,10.450,1.385,81.797,970.797,22.093,9.279,18.991,47.205,0.251,7.840,0.702
2017,10,07,2017-10-07,819.000,5093.000,185.000,68.600,1.670,10.958,1.027,148.124,972.497,22.141,8.486,18.382,38.944,0.264,9.770,0.843
2017,10,08,2017-10-08,434.000,3753.000,151.000,72.505,218.640,11.495,1.671,40.085,969.433,13.517,2.800,9.313,53.832,0.244,6.921,0.718
2017,10,09,2017-10-09,962.000,5280.000,262.000,81.163,113.020,12.258,0.673,75.265,970.207,31.109,12.059,25.936,25.166,0.288,9.460,0.767
2017,10,10,2017-10-10,1135.000,5639.000,282.000,75.573,0.000,12.280,0.783,145.433,970.646,33.668,29.959,41.625,21.305,0.325,14.521,0.811
2017,10,11,2017-10-11,1188.000,5612.000,245.000,71.426,0.000,14.038,1.271,159.081,970.897,32.490,22.535,35.058,28.104,0.322,14.899,0.902
2017,10,12,2017-10-12,1193.000,5771.000,293.000,67.796,0.000,15.681,1.347,133.418,974.489,32.642,14.945,29.051,35.467,0.286,14.563,0.940
2017,10,13,2017-10-13,1156.000,5825.000,254.000,75.675,0.000,15.014,0.911,152.431,976.803,45.878,39.958,56.026,15.634,0.373,20.402,1.101
2017,10,14,2017-10-14,755.000,4476.000,186.000,80.310,0.000,14.488,0.783,141.429,977.126,41.206,29.593,45.273,13.148,0.440,22.146,1.198
2017,10,15,2017-10-15,738.000,3630.000,149.000,79.375,0.680,14.563,0.723,135.550,976.635,40.479,28.505,44.020,12.569,0.475,19.586,0.940
2017,10,16,2017-10-16,1129.000,5420.000,263.000,72.075,0.000,15.522,0.857,148.285,975.996,53.416,50.821,68.678,10.147,0.489,21.316,1.067
2017,10,17,2017-10-17,1231.000,5734.000,279.000,69.199,0.000,15.362,0.648,146.532,972.339,62.183,56.391,77.729,9.354,0.496,24.081,1.315
2017,10,18,2017-10-18,1301.000,5889.000,282.000,69.762,0.000,14.457,0.841,137.420,966.336,52.994,47.042,65.427,22.270,0.464,25.735,1.226
2017,10,19,2017-10-19,1244.000,5833.000,262.000,68.872,0.000,14.186,0.974,114.631,963.928,54.555,33.730,55.571,15.892,0.410,27.666,1.419
2017,10,20,2017-10-20,1092.000,5866.000,285.000,70.172,24.240,14.689,1.397,76.883,966.260,43.667,31.100,47.769,25.096,0.384,27.220,1.170
2017,10,21,2017-10-21,769.000,4482.000,220.000,68.522,154.670,16.144,2.241,92.206,967.398,19.590,3.840,13.323,52.516,0.288,18.995,1.017
2017,10,22,2017-10-22,391.000,3462.000,150.000,68.254,152.450,10.525,3.071,80.529,969.100,5.376,1.079,3.676,66.732,0.188,6.224,0.770
2017,10,23,2017-10-23,844.000,6586.000,276.000,81.092,335.680,8.663,1.822,36.908,972.721,18.530,6.602,14.983,47.742,0.221,5.223,0.749
2017,10,24,2017-10-24,1234.000,6750.000,265.000,74.208,0.380,11.755,1.273,111.262,975.568,35.523,19.515,34.223,27.294,0.316,8.257,0.953
2017,10,25,2017-10-25,1268.000,6429.000,282.000,75.503,0.000,12.776,0.733,115.920,974.828,49.466,50.400,66.274,7.261,0.482,14.074,1.233
2017,10,26,2017-10-26,1395.000,6887.000,283.000,75.707,0.000,13.834,0.802,112.342,975.069,57.111,69.629,85.688,5.772,0.576,17.326,0.716
2017,10,27,2017-10-27,1124.000,6943.000,302.000,71.829,30.480,12.635,1.638,43.310,975.306,41.386,16.959,35.239,22.537,0.392,11.917,0.567
2017,10,28,2017-10-28,785.000,5224.000,188.000,71.661,0.000,8.801,1.560,93.365,975.253,29.216,11.531,24.522,30.969,0.311,12.177,0.654
2017,10,29,2017-10-29,343.000,3764.000,171.000,72.311,330.350,9.544,2.677,18.207,967.659,12.915,1.288,7.786,51.378,0.238,6.848,0.219
2017,10,30,2017-10-30,1116.000,6199.000,295.000,68.164,2.550,6.787,1.999,96.518,973.322,33.946,19.078,33.046,35.027,0.290,11.725,0.575
2017,10,31,2017-10-31,1253.000,6904.000,330.000,71.409,0.000,5.663,1.457,115.031,975.097,51.485,39.854,58.875,14.328,0.406,17.833,0.883
2017,11,01,2017-11-01,1235.000,6766.000,306.000,74.023,0.000,7.520,0.550,107.435,972.955,66.515,98.399,113.673,3.944,0.641,27.606,1.305
2017,11,02,2017-11-02,1251.000,6397.000,257.000,67.801,0.000,11.465,1.472,87.299,967.758,47.399,30.570,49.296,25.235,0.451,21.294,0.975
2017,11,03,2017-11-03,1196.000,6773.000,284.000,70.054,0.000,12.575,1.130,106.624,965.315,46.425,17.763,38.519,24.548,0.367,19.582,0.925
2017,11,04,2017-11-04,762.000,5029.000,175.000,71.354,0.020,12.272,0.669,70.941,962.455,47.708,22.082,42.653,14.966,0.431,18.957,0.742
2017,11,05,2017-11-05,260.000,3837.000,160.000,83.936,636.030,8.994,1.440,10.022,960.960,22.984,3.938,15.177,40.128,0.309,10.942,0.197
2017,11,06,2017-11-06,727.000,5943.000,276.000,83.168,569.030,5.058,1.822,24.755,967.941,32.642,15.554,29.540,36.423,0.280,11.378,0.236
2017,11,07,2017-11-07,917.000,6286.000,291.000,86.101,273.100,6.125,1.790,26.247,965.641,33.666,20.684,34.189,14.594,0.303,12.285,0.315
