Jahr,Monat,Tag,Tagesdatum,Zweirad,Personenwagen,Lastwagen,Hr,RainDur,T,WVs,StrGlo,p,NO2,NO,NOx,O3,CO,PM10,SO2
2017,7,20,2017-07-20,1417,6162,266,66.870,146.490,21.769,1.695,213.693,964.663,20.800,5.973,15.665,74.011,0.244,15.962,0.597
2017,7,21,2017-07-21,1336,6070,297,68.960,159.400,22.199,1.520,263.345,963.244,21.104,7.579,17.113,68.119,0.249,13.006,0.672
2017,7,22,2017-07-22,954,4548,197,64.951,98.340,22.445,1.417,286.520,964.779,11.903,2.834,8.497,78.676,0.267,11.030,0.706
2017,7,23,2017-07-23,672,3583,145,65.780,42.710,19.516,1.170,121.230,967.364,7.600,1.980,5.562,60.761,0.248,7.837,0.634
2017,7,24,2017-07-24,814,5297,251,71.846,341.480,17.310,1.645,101.287,961.902,13.910,3.829,10.344,49.860,0.198,6.755,0.576
2017,7,25,2017-07-25,892,5508,268,81.417,247.040,15.138,2.065,128.824,962.128,13.110,4.000,10.063,55.495,0.188,5.921,0.618
2017,7,26,2017-07-26,908,5695,265,73.754,304.390,16.449,1.987,125.388,962.813,15.324,3.261,10.628,56.881,0.198,7.035,0.649
2017,7,27,2017-07-27,1078,5616,226,75.284,147.370,18.045,1.718,148.411,962.827,19.286,5.603,14.576,45.089,0.221,8.496,0.624
2017,7,28,2017-07-28,1002,5891,246,75.491,171.830,18.489,1.634,160.578,965.912,20.436,6.923,16.238,47.318,0.223,8.478,0.581
2017,7,29,2017-07-29,995,4372,185,67.232,0.000,21.546,0.722,267.752,966.665,21.014,6.060,15.846,44.984,0.306,10.824,0.643
2017,7,30,2017-07-30,890,3600,144,62.686,53.910,24.099,1.530,259.494,964.294,10.294,2.120,7.083,67.275,0.302,10.857,0.632
2017,7,31,2017-07-31,1058,4697,221,69.100,37.420,23.147,0.975,184.930,965.430,21.553,6.816,16.735,54.293,0.250,16.324,0.590
2017,8,1,2017-08-01,853,3303,154,71.069,22.780,23.926,1.426,248.719,965.623,20.613,3.849,13.866,58.253,0.275,28.990,0.697
2017,8,2,2017-08-02,1325,5353,255,64.788,0.000,25.191,1.412,292.835,969.098,23.541,6.804,17.765,66.433,0.313,28.688,0.773
2017,8,3,2017-08-03,1492,5486,241,57.764,3.850,27.460,1.488,256.874,965.847,19.710,5.287,14.545,72.106,0.279,30.926,0.642
2017,8,4,2017-08-04,1356,5691,253,57.862,0.000,24.726,1.103,217.948,966.273,14.015,4.996,11.335,60.167,0.213,11.120,0.730
2017,8,5,2017-08-05,1062,4452,185,59.359,0.500,24.060,1.468,255.447,966.893,14.264,2.968,9.838,53.549,0.249,9.530,0.725
2017,8,6,2017-08-06,645,3610,146,65.426,148.520,18.795,1.981,132.400,971.429,8.615,3.346,7.188,62.660,0.218,5.901,0.765
2017,8,7,2017-08-07,1547,5544,244,60.027,0.000,20.314,1.606,312.039,966.909,18.057,7.736,15.645,56.103,0.214,8.547,0.860
2017,8,8,2017-08-08,1007,5759,243,74.984,276.210,18.517,1.632,81.017,963.715,26.291,5.948,18.519,54.484,0.258,9.664,0.768
2017,8,9,2017-08-09,1397,6183,283,74.831,216.730,18.245,0.865,128.946,966.416,30.874,17.580,30.240,52.755,0.228,8.341,0.710
2017,8,10,2017-08-10,694,6173,255,87.233,535.640,14.161,1.009,48.154,969.134,31.747,10.277,24.839,41.227,0.236,6.948,0.745
2017,8,11,2017-08-11,823,6146,255,84.816,313.870,13.314,1.572,62.820,968.018,22.542,8.159,18.329,43.348,0.228,7.884,0.727
2017,8,12,2017-08-12,723,4561,135,70.673,222.320,16.270,1.268,158.715,970.851,13.870,4.333,10.727,60.092,0.227,6.871,0.825
2017,8,13,2017-08-13,812,4006,162,64.198,0.000,19.680,0.754,280.918,970.318,18.223,5.401,13.860,44.922,0.265,8.934,0.863
2017,8,14,2017-08-14,1581,5844,235,64.829,0.000,22.034,1.215,283.181,968.837,22.789,9.598,19.612,45.965,0.267,10.595,0.832
2017,8,15,2017-08-15,1730,6323,277,58.051,22.720,24.027,1.443,251.692,968.989,22.625,7.584,17.913,61.897,0.250,14.473,0.950
2017,8,16,2017-08-16,1638,6401,280,67.473,58.830,22.528,0.770,242.079,970.820,26.438,8.610,20.730,62.414,0.249,14.285,0.863
2017,8,17,2017-08-17,1711,6628,261,66.939,41.390,23.646,0.878,267.013,969.109,25.642,8.663,20.354,60.091,0.279,19.263,0.814
2017,8,18,2017-08-18,1401,6457,294,68.888,156.990,23.366,1.401,258.850,966.566,20.306,7.114,16.323,53.514,0.261,16.517,0.765
2017,8,19,2017-08-19,914,4986,168,61.418,0.000,19.439,1.341,194.824,969.800,9.104,2.230,6.548,64.030,0.208,5.973,0.860
2017,8,20,2017-08-20,906,4181,143,51.028,0.000,18.429,1.111,248.585,973.271,12.381,3.212,9.050,59.206,0.217,7.576,1.087
2017,8,21,2017-08-21,1584,5992,279,59.729,0.000,17.489,1.047,170.622,972.932,32.839,16.535,30.428,41.951,0.265,12.994,1.259
2017,8,22,2017-08-22,1761,6513,311,57.620,0.000,20.343,1.399,273.797,969.356,29.295,12.919,25.677,53.539,0.255,12.654,1.202
2017,8,23,2017-08-23,1835,6635,285,60.724,0.000,22.842,1.263,246.157,966.586,41.062,15.998,34.299,56.672,0.321,17.211,1.072
2017,8,24,2017-08-24,1532,6706,272,72.115,149.000,22.070,1.131,209.540,968.275,30.104,10.180,23.903,55.765,0.295,16.721,0.861
2017,8,25,2017-08-25,1627,7040,296,66.890,0.000,22.619,0.716,223.253,968.343,37.956,11.640,29.182,40.066,0.315,15.191,0.887
2017,8,26,2017-08-26,1137,5214,202,58.322,0.000,25.025,1.370,236.223,967.274,23.986,4.775,16.372,63.015,0.340,17.428,0.955
2017,8,27,2017-08-27,867,4250,176,64.265,1.930,23.214,1.532,153.830,967.735,19.904,3.995,13.611,54.671,0.327,17.783,0.959
2017,8,28,2017-08-28,1666,6155,276,63.052,0.000,23.481,0.867,195.838,967.507,38.570,20.616,36.698,43.668,0.348,24.075,1.001
2017,8,29,2017-08-29,1920,6594,299,58.166,0.000,24.160,1.227,251.635,965.305,36.655,13.089,29.661,63.528,0.323,24.060,1.011
2017,8,30,2017-08-30,1848,6560,310,60.097,121.120,24.544,1.072,210.827,963.016,36.114,12.661,29.036,58.690,0.350,28.804,1.062
2017,8,31,2017-08-31,885,6574,313,88.775,839.320,17.369,0.980,30.793,967.199,23.028,7.484,18.042,42.192,0.277,8.277,0.799
2017,9,1,2017-09-01,826,6578,294,90.717,851.960,14.075,1.385,47.292,968.303,27.858,13.613,25.482,38.702,0.277,6.231,0.874
2017,9,2,2017-09-02,608,5045,192,83.314,355.530,13.109,1.132,89.756,967.751,15.227,4.525,11.592,51.887,0.272,7.743,0.931
2017,9,3,2017-09-03,682,4008,149,68.284,0.000,14.036,0.815,208.628,966.675,13.658,4.048,10.389,59.646,0.273,7.212,1.108
2017,9,4,2017-09-04,1472,6848,314,66.398,37.510,16.137,1.378,192.730,967.148,26.741,18.333,28.682,40.390,0.307,11.536,1.207
2017,9,5,2017-09-05,1613,7787,314,60.713,3.680,20.719,1.578,231.566,970.072,22.138,8.158,18.119,57.716,0.266,9.112,1.115
2017,9,6,2017-09-06,1423,6813,291,63.897,0.760,19.714,2.395,142.040,969.471,13.172,3.078,9.354,52.711,0.264,8.275,1.013
2017,9,7,2017-09-07,1490,6526,283,57.240,0.000,16.636,1.072,131.023,968.136,19.238,5.270,14.286,56.129,0.261,13.312,1.110
2017,9,8,2017-09-08,1478,6553,286,60.986,0.000,16.743,1.361,185.253,962.052,27.836,6.835,20.037,43.974,0.271,15.305,1.183
2017,9,9,2017-09-09,459,5199,236,83.451,775.700,13.786,1.656,22.287,954.354,27.577,7.977,20.816,39.586,0.309,9.937,1.072
2017,9,10,2017-09-10,510,4325,154,76.226,312.290,13.602,1.505,132.775,957.401,11.353,3.853,9.025,57.039,0.250,3.967,1.040
2017,9,11,2017-09-11,1058,6239,272,69.239,11.120,14.457,2.002,91.996,956.492,17.006,6.677,14.245,39.975,0.258,7.693,1.147
2017,9,12,2017-09-12,988,7946,312,71.671,328.420,13.375,2.395,116.139,962.658,14.204,4.434,10.982,55.085,0.224,5.760,1.103
2017,9,13,2017-09-13,1221,8141,304,62.482,58.690,15.862,3.357,76.966,963.912,14.230,3.791,10.482,44.536,0.205,7.668,1.142
2017,9,14,2017-09-14,1082,6810,318,66.658,220.820,14.436,3.427,62.992,962.855,13.558,4.569,10.753,55.505,0.209,6.765,1.142
2017,9,15,2017-09-15,1352,6727,302,61.816,3.970,12.630,1.055,193.941,964.173,31.104,22.843,34.579,39.297,0.273,8.845,1.505
2017,9,16,2017-09-16,777,4897,195,70.753,86.640,12.140,0.944,162.349,961.870,24.089,8.717,19.585,39.895,0.300,7.775,1.556
2017,9,17,2017-09-17,43,676,24,81.415,383.120,11.265,0.921,149.591,963.778,17.223,4.466,12.587,41.372,0.299,13.589,1.287
2017,9,18,2017-09-18,823,4808,209,69.823,95.380,12.068,1.038,130.891,966.600,22.436,8.320,18.403,44.863,0.315,5.849,1.372
2017,9,19,2017-09-19,1205,6346,303,73.906,168.400,11.419,1.468,99.013,968.270,20.436,7.835,16.968,48.518,0.274,5.922,1.357
2017,9,20,2017-09-20,1287,6753,274,71.566,49.350,12.205,1.442,155.648,971.399,22.018,7.747,17.726,48.402,0.256,9.124,1.354
2017,9,21,2017-09-21,1495,6602,287,69.765,0.000,12.172,1.700,209.550,969.884,35.335,20.471,34.891,30.647,0.310,10.955,1.661
2017,9,22,2017-09-22,1382,6576,289,70.135,0.000,14.263,0.577,182.234,970.481,49.305,38.738,56.839,17.293,0.460,16.675,1.541
2017,9,23,2017-09-23,1053,5409,198,69.356,0.000,15.559,1.040,190.267,970.772,41.210,14.503,33.179,30.698,0.414,15.988,1.060
2017,9,24,2017-09-24,798,4412,170,66.251,9.150,16.285,0.956,184.316,969.770,20.359,4.644,14.368,60.879,0.363,18.324,0.990
2017,9,25,2017-09-25,1381,6344,286,71.045,1.880,15.192,1.683,181.550,968.585,30.531,15.354,28.275,46.561,0.343,18.317,0.871
2017,9,26,2017-09-26,1489,6453,295,73.649,110.230,15.066,0.890,119.341,970.547,37.201,23.981,38.680,37.886,0.380,19.055,0.816
2017,9,27,2017-09-27,1383,6535,280,77.883,153.360,16.559,0.636,155.648,972.280,41.071,23.100,39.997,21.586,0.369,18.910,0.682
2017,9,28,2017-09-28,1503,6793,289,72.804,0.000,17.195,0.442,140.021,974.205,46.270,30.128,48.352,23.185,0.425,17.915,0.812
2017,9,29,2017-09-29,1196,7006,290,78.111,89.530,17.237,0.911,112.772,972.370,44.309,22.798,41.448,19.216,0.403,17.270,0.637
2017,9,30,2017-09-30,821,5047,197,79.307,449.250,16.346,1.270,123.290,967.986,20.798,8.439,17.641,41.143,0.363,14.273,0.635
2017,10,1,2017-10-01,536,4022,141,79.847,72.180,13.310,0.591,113.283,971.275,19.760,6.405,15.468,47.274,0.253,7.561,0.641
2017,10,2,2017-10-02,1136,6054,281,76.938,44.940,15.101,1.564,50.575,970.178,25.781,16.855,26.994,22.669,0.305,10.681,0.616
2017,10,3,2017-10-03,1072,6407,286,71.595,166.970,15.721,2.141,102.185,970.150,20.682,7.065,16.480,42.164,0.251,6.271,0.617
2017,10,4,2017-10-04,1408,6849,276,73.369,0.000,12.603,0.994,110.828,974.347,33.434,19.013,32.727,22.292,0.302,13.001,0.828
2017,10,5,2017-10-05,1386,6548,254,63.417,129.570,15.552,1.848,175.920,968.162,23.578,14.976,24.337,39.942,0.288,12.877,0.822
2017,10,6,2017-10-06,1047,6886,331,75.295,199.640,10.450,1.385,81.797,970.797,22.093,9.279,18.991,47.205,0.251,7.840,0.702
2017,10,7,2017-10-07,819,5093,185,68.600,1.670,10.958,1.027,148.124,972.497,22.141,8.486,18.382,38.944,0.264,9.770,0.843
2017,10,8,2017-10-08,434,3753,151,72.505,218.640,11.495,1.671,40.085,969.433,13.517,2.800,9.313,53.832,0.244,6.921,0.718
2017,10,9,2017-10-09,962,5280,262,81.163,113.020,12.258,0.673,75.265,970.207,31.109,12.059,25.936,25.166,0.288,9.460,0.767
2017,10,10,2017-10-10,1135,5639,282,75.573,0.000,12.280,0.783,145.433,970.646,33.668,29.959,41.625,21.305,0.325,14.521,0.811
2017,10,11,2017-10-11,1188,5612,245,71.426,0.000,14.038,1.271,159.081,970.897,32.490,22.535,35.058,28.104,0.322,14.899,0.902
2017,10,12,2017-10-12,1193,5771,293,67.796,0.000,15.681,1.347,133.418,974.489,32.642,14.945,29.051,35.467,0.286,14.563,0.940
2017,10,13,2017-10-13,1156,5825,254,75.675,0.000,15.014,0.911,152.431,976.803,45.878,39.958,56.026,15.634,0.373,20.402,1.101
2017,10,14,2017-10-14,755,4476,186,80.310,0.000,14.488,0.783,141.429,977.126,41.206,29.593,45.273,13.148,0.440,22.146,1.198
2017,10,15,2017-10-15,738,3630,149,79.375,0.680,14.563,0.723,135.550,976.635,40.479,28.505,44.020,12.569,0.475,19.586,0.940
2017,10,16,2017-10-16,1129,5420,263,72.075,0.000,15.522,0.857,148.285,975.996,53.416,50.821,68.678,10.147,0.489,21.316,1.067
2017,10,17,2017-10-17,1231,5734,279,69.199,0.000,15.362,0.648,146.532,972.339,62.183,56.391,77.729,9.354,0.496,24.081,1.315
2017,10,18,2017-10-18,1301,5889,282,69.762,0.000,14.457,0.841,137.420,966.336,52.994,47.042,65.427,22.270,0.464,25.735,1.226
2017,10,19,2017-10-19,1244,5833,262,68.872,0.000,14.186,0.974,114.631,963.928,54.555,33.730,55.571,15.892,0.410,27.666,1.419
2017,10,20,2017-10-20,1092,5866,285,70.172,24.240,14.689,1.397,76.883,966.260,43.667,31.100,47.769,25.096,0.384,27.220,1.170
2017,10,21,2017-10-21,769,4482,220,68.522,154.670,16.144,2.241,92.206,967.398,19.590,3.840,13.323,52.516,0.288,18.995,1.017
2017,10,22,2017-10-22,391,3462,150,68.254,152.450,10.525,3.071,80.529,969.100,5.376,1.079,3.676,66.732,0.188,6.224,0.770
2017,10,23,2017-10-23,844,6586,276,81.092,335.680,8.663,1.822,36.908,972.721,18.530,6.602,14.983,47.742,0.221,5.223,0.749
2017,10,24,2017-10-24,1234,6750,265,74.208,0.380,11.755,1.273,111.262,975.568,35.523,19.515,34.223,27.294,0.316,8.257,0.953
2017,10,25,2017-10-25,1268,6429,282,75.503,0.000,12.776,0.733,115.920,974.828,49.466,50.400,66.274,7.261,0.482,14.074,1.233
2017,10,26,2017-10-26,1395,6887,283,75.707,0.000,13.834,0.802,112.342,975.069,57.111,69.629,85.688,5.772,0.576,17.326,0.716
2017,10,27,2017-10-27,1124,6943,302,71.829,30.480,12.635,1.638,43.310,975.306,41.386,16.959,35.239,22.537,0.392,11.917,0.567
2017,10,28,2017-10-28,785,5224,188,71.661,0.000,8.801,1.560,93.365,975.253,29.216,11.531,24.522,30.969,0.311,12.177,0.654
2017,10,29,2017-10-29,343,3764,171,72.311,330.350,9.544,2.677,18.207,967.659,12.915,1.288,7.786,51.378,0.238,6.848,0.219
2017,10,30,2017-10-30,1116,6199,295,68.164,2.550,6.787,1.999,96.518,973.322,33.946,19.078,33.046,35.027,0.290,11.725,0.575
2017,10,31,2017-10-31,1253,6904,330,71.409,0.000,5.663,1.457,115.031,975.097,51.485,39.854,58.875,14.328,0.406,17.833,0.883
2017,11,1,2017-11-01,1235,6766,306,74.023,0.000,7.520,0.550,107.435,972.955,66.515,98.399,113.673,3.944,0.641,27.606,1.305
2017,11,2,2017-11-02,1251,6397,257,67.801,0.000,11.465,1.472,87.299,967.758,47.399,30.570,49.296,25.235,0.451,21.294,0.975
2017,11,3,2017-11-03,1196,6773,284,70.054,0.000,12.575,1.130,106.624,965.315,46.425,17.763,38.519,24.548,0.367,19.582,0.925
2017,11,4,2017-11-04,762,5029,175,71.354,0.020,12.272,0.669,70.941,962.455,47.708,22.082,42.653,14.966,0.431,18.957,0.742
2017,11,5,2017-11-05,260,3837,160,83.936,636.030,8.994,1.440,10.022,960.960,22.984,3.938,15.177,40.128,0.309,10.942,0.197
2017,11,6,2017-11-06,727,5943,276,83.168,569.030,5.058,1.822,24.755,967.941,32.642,15.554,29.540,36.423,0.280,11.378,0.236
2017,11,7,2017-11-07,917,6286,291,86.101,273.100,6.125,1.790,26.247,965.641,33.666,20.684,34.189,14.594,0.303,12.285,0.315
2017,11,8,2017-11-08,857,6348,271,83.778,408.250,5.875,1.105,23.007,966.455,34.217,19.088,33.195,6.409,0.357,10.664,0.269
2017,11,9,2017-11-09,1031,6660,294,83.520,0.020,6.232,0.855,18.767,971.640,31.907,31.842,42.212,3.552,0.563,15.848,0.450
2017,11,10,2017-11-10,829,6408,288,79.508,415.650,6.734,2.010,22.592,971.651,24.630,9.642,20.610,16.211,0.397,17.615,0.234
2017,11,11,2017-11-11,433,4582,193,81.006,722.160,8.138,3.715,32.134,965.532,12.017,0.994,7.080,51.779,0.235,6.122,0.097
2017,11,12,2017-11-12,271,3586,160,83.109,793.220,8.325,4.138,21.638,955.904,8.388,0.436,4.737,59.647,0.203,3.160,-0.023
2017,11,13,2017-11-13,803,5713,281,80.929,99.980,4.052,1.480,42.521,963.886,34.923,19.173,33.634,32.130,0.290,6.922,0.260
2017,11,14,2017-11-14,935,6245,282,79.113,0.000,3.009,1.651,88.047,973.160,48.789,39.072,56.840,9.768,0.387,15.259,0.809
2017,11,15,2017-11-15,983,6488,302,76.840,0.000,2.368,1.557,44.993,973.522,37.614,25.352,39.995,13.794,0.355,19.785,0.713
2017,11,16,2017-11-16,992,6569,280,75.526,0.000,2.251,1.628,25.834,972.519,43.914,28.649,45.935,6.119,0.368,31.871,0.955
2017,11,17,2017-11-17,918,7078,265,79.603,0.000,3.312,1.433,56.811,973.697,44.834,37.566,53.563,4.227,0.406,34.928,1.160
2017,11,18,2017-11-18,516,4961,186,79.089,14.030,4.860,1.385,12.175,972.067,26.797,5.910,18.750,24.763,0.296,20.432,0.676
2017,11,19,2017-11-19,290,3780,144,83.006,389.180,3.977,1.217,19.055,970.172,29.361,8.953,22.531,30.685,0.290,13.308,0.617
2017,11,20,2017-11-20,885,6131,276,79.553,0.000,4.212,0.990,23.659,971.703,50.561,34.036,53.728,7.150,0.394,16.800,1.025
2017,11,21,2017-11-21,958,6234,280,72.172,61.920,7.698,2.174,40.707,968.351,45.437,18.146,38.308,16.129,0.339,16.993,1.091
2017,11,22,2017-11-22,1052,6768,277,74.250,0.000,7.715,1.427,81.319,964.233,58.496,67.713,84.875,10.544,0.474,16.157,1.387
2017,11,23,2017-11-23,1160,6612,253,61.828,0.000,9.191,2.036,56.014,963.841,52.174,38.486,58.140,16.735,0.431,16.977,1.367
2017,11,24,2017-11-24,1011,6833,283,62.004,0.030,10.810,1.811,59.021,965.128,49.835,30.824,50.773,20.444,0.365,18.864,1.494
2017,11,25,2017-11-25,377,5076,212,80.955,604.000,7.097,1.968,12.181,963.180,25.869,4.543,17.170,41.238,0.271,7.454,0.562
2017,11,26,2017-11-26,314,4337,148,73.763,61.800,2.643,1.660,36.147,974.554,15.413,2.586,10.134,52.243,0.213,6.002,0.475
2017,11,27,2017-11-27,816,5944,291,58.607,0.000,4.383,2.346,51.225,973.923,19.573,3.886,13.350,51.881,0.231,8.670,0.574
2017,11,28,2017-11-28,894,6215,284,60.000,216.340,5.185,2.372,28.531,960.773,18.947,3.206,12.480,55.294,0.238,8.376,0.636
2017,11,29,2017-11-29,833,6602,288,79.923,267.750,3.519,1.320,21.234,955.780,29.831,9.913,23.547,35.563,0.278,11.844,0.547
2017,11,30,2017-11-30,823,6556,271,74.259,186.800,1.940,2.291,23.553,956.711,22.927,5.900,16.719,43.240,0.254,11.820,0.499
2017,12,1,2017-12-01,638,6453,277,77.703,83.110,0.811,1.545,35.343,960.670,50.091,34.145,53.570,28.173,0.335,12.561,1.078
2017,12,2,2017-12-02,418,5769,178,68.627,0.000,1.026,1.963,15.460,968.790,30.192,10.775,24.428,28.494,0.301,19.061,1.102
2017,12,3,2017-12-03,266,4858,147,66.134,41.140,0.280,1.353,31.005,974.223,25.854,4.895,17.445,31.412,0.304,23.800,1.043
2017,12,4,2017-12-04,621,5883,272,80.369,110.900,2.002,1.162,13.263,980.474,38.587,12.211,29.969,30.738,0.323,20.001,0.914
2017,12,5,2017-12-05,823,6396,292,86.325,0.000,3.078,0.735,45.197,984.770,65.615,52.291,76.236,5.952,0.463,27.026,1.296
2017,12,6,2017-12-06,816,6553,290,88.397,0.000,1.271,1.015,10.410,982.298,56.212,34.780,57.281,6.998,0.399,25.289,0.843
2017,12,7,2017-12-07,931,6824,258,73.924,0.000,3.338,1.750,69.280,973.259,40.021,15.102,33.035,21.948,0.333,23.921,0.798
2017,12,8,2017-12-08,642,6726,315,79.335,682.470,4.174,3.077,14.247,963.707,20.748,3.656,13.783,55.507,0.235,8.088,0.538
2017,12,9,2017-12-09,255,4756,251,76.388,0.180,-0.251,1.955,41.474,966.412,21.348,3.064,13.620,54.307,0.233,6.480,0.604
2017,12,10,2017-12-10,143,3245,200,78.610,658.570,0.918,2.860,6.418,949.273,19.423,2.729,12.345,59.599,0.221,5.053,0.625
2017,12,11,2017-12-11,571,5887,298,88.091,392.370,4.717,1.576,17.176,937.112,46.549,28.007,46.795,29.620,0.337,8.091,0.877
2017,12,12,2017-12-12,700,6189,267,78.439,196.860,3.215,2.173,18.961,959.101,28.801,6.430,20.217,42.766,0.269,7.082,0.627
2017,12,13,2017-12-13,712,6694,259,71.814,123.400,2.145,1.875,54.421,962.673,41.070,26.561,42.773,27.160,0.320,14.242,0.958
2017,12,14,2017-12-14,731,6697,321,81.755,754.230,4.203,3.969,17.056,952.035,25.926,5.695,18.125,57.355,0.237,4.963,0.504
2017,12,15,2017-12-15,469,6732,306,73.400,278.900,4.133,2.656,56.498,949.931,27.720,5.405,18.830,57.204,0.243,6.484,0.601
2017,12,16,2017-12-16,290,4918,178,84.847,423.520,2.591,1.441,12.034,959.959,26.649,3.758,16.950,33.967,0.271,8.293,0.637
2017,12,17,2017-12-17,237,4405,156,75.687,31.630,1.624,1.265,34.592,972.814,21.210,3.277,13.720,39.542,0.263,9.547,0.780
2017,12,18,2017-12-18,259,5443,333,83.428,372.560,1.015,1.756,18.686,972.842,40.792,13.993,32.550,31.233,0.308,9.979,0.748
2017,12,19,2017-12-19,587,6374,259,86.425,28.200,2.469,0.554,17.380,980.520,53.841,36.872,57.718,5.912,0.391,21.729,1.138
2017,12,20,2017-12-20,709,6489,258,84.985,12.250,2.580,1.187,20.849,982.367,54.953,36.848,58.279,3.069,0.433,22.444,1.210
2017,12,21,2017-12-21,694,6578,286,81.937,412.720,3.846,1.196,50.277,984.750,51.449,21.909,44.470,9.097,0.382,24.180,1.227
2017,12,22,2017-12-22,541,6327,279,94.087,497.230,4.999,1.295,14.268,983.738,49.117,23.801,44.767,9.244,0.393,15.093,0.646
2017,12,23,2017-12-23,340,4649,167,91.108,0.000,5.401,1.147,16.223,984.225,32.598,12.467,27.040,13.443,0.350,12.496,0.550
2017,12,24,2017-12-24,183,3318,126,87.072,0.000,2.459,1.377,14.761,979.869,16.573,2.539,10.702,27.395,0.248,12.480,0.439
2017,12,25,2017-12-25,132,2845,118,88.514,0.000,0.877,0.627,28.229,970.975,27.671,5.795,19.116,17.407,0.281,20.924,0.493
2017,12,26,2017-12-26,158,3071,123,80.843,15.260,2.960,1.980,20.377,959.432,30.499,5.409,20.287,27.089,0.283,12.098,0.795
2017,12,27,2017-12-27,318,3963,232,82.060,358.770,3.156,1.858,10.283,941.552,36.078,11.117,27.779,25.536,0.307,8.463,0.968
2017,12,28,2017-12-28,256,3999,217,74.031,16.000,1.629,3.176,20.806,951.586,13.311,1.354,8.047,51.638,0.212,4.742,0.625
2017,12,29,2017-12-29,295,4323,222,58.631,56.110,1.432,2.085,53.753,960.355,20.895,4.279,14.357,48.817,0.240,7.568,0.983
2017,12,30,2017-12-30,185,3551,185,80.989,567.550,7.014,4.113,17.169,961.142,11.573,1.165,6.986,63.056,0.195,3.756,0.585
2017,12,31,2017-12-31,258,3208,113,64.489,0.000,10.392,3.896,67.149,963.095,14.849,2.243,9.563,53.480,0.205,7.875,0.848
2018,1,1,2018-01-01,168,3239,158,68.247,318.640,7.132,3.076,60.290,960.070,6.822,0.764,4.181,73.465,0.193,8.247,0.812
2018,1,2,2018-01-02,239,2821,134,70.001,284.970,5.484,2.908,47.770,965.438,8.857,1.137,5.542,68.823,0.196,6.963,0.564
2018,1,3,2018-01-03,340,3943,251,73.892,312.130,7.518,3.034,15.918,957.482,9.135,1.090,5.653,67.589,0.204,7.022,0.535
2018,1,4,2018-01-04,399,4261,267,82.750,936.300,8.530,2.858,6.840,955.461,11.553,2.410,7.974,61.242,0.185,4.633,0.485
2018,1,5,2018-01-05,484,4854,234,79.633,324.970,10.295,2.148,44.262,954.385,22.244,6.841,17.117,47.497,0.216,5.679,0.598
2018,1,6,2018-01-06,370,4055,173,88.646,62.980,7.250,1.707,21.137,956.775,26.166,8.146,20.214,35.226,0.266,11.620,0.587
2018,1,7,2018-01-07,269,3341,138,82.885,0.000,5.990,1.738,21.312,963.080,23.742,6.906,17.953,14.497,0.276,13.892,0.660
2018,1,8,2018-01-08,770,5185,262,80.935,0.000,5.533,1.661,50.641,965.496,31.441,19.530,32.100,7.051,0.348,21.099,0.814
2018,1,9,2018-01-09,860,5521,264,78.216,0.000,6.155,1.510,42.288,961.757,41.701,33.013,48.275,7.300,0.427,24.073,1.201
2018,1,10,2018-01-10,807,5832,243,82.118,0.450,4.884,1.141,53.550,962.145,49.032,40.709,58.277,6.482,0.452,19.281,1.125
2018,1,11,2018-01-11,839,5987,269,80.796,36.220,5.844,1.082,51.856,963.852,53.567,52.219,69.879,4.433,0.520,24.954,1.494
2018,1,12,2018-01-12,788,6111,266,79.390,0.000,4.380,1.516,12.619,971.198,43.200,17.833,36.889,10.211,0.390,22.725,1.187
2018,1,13,2018-01-13,414,4472,175,71.202,0.000,3.427,2.073,33.760,970.663,30.834,10.124,24.241,26.372,0.306,21.880,1.258
2018,1,14,2018-01-14,274,3452,137,80.270,0.000,0.793,1.781,23.039,969.509,31.478,9.397,23.995,18.398,0.348,26.623,1.143
2018,1,15,2018-01-15,815,5686,280,71.943,150.370,2.798,2.081,56.186,965.691,35.090,13.801,29.415,26.443,0.323,25.502,1.006
2018,1,16,2018-01-16,603,5831,263,75.610,466.230,7.329,3.096,30.502,953.233,12.395,2.063,8.135,66.252,0.200,5.500,0.790
2018,1,17,2018-01-17,621,6000,269,73.684,230.130,3.298,3.220,30.496,958.387,13.169,1.947,8.447,71.408,0.193,6.582,0.616
2018,1,18,2018-01-18,574,6134,255,76.065,543.720,5.440,3.289,19.969,960.575,10.382,1.723,6.811,68.762,0.188,5.359,0.553
2018,1,19,2018-01-19,630,6204,252,74.061,400.470,5.468,2.864,57.386,961.427,17.510,3.252,11.762,65.448,0.208,6.690,0.659
2018,1,20,2018-01-20,355,4359,189,70.094,409.210,4.496,3.114,31.366,957.858,13.088,1.895,8.365,68.377,0.201,6.090,0.657
2018,1,21,2018-01-21,182,3321,153,84.146,663.880,4.260,2.306,12.526,962.466,20.881,4.569,14.582,54.891,0.240,5.595,0.744
2018,1,22,2018-01-22,558,5444,276,87.423,966.860,7.872,2.526,11.037,962.613,17.165,3.580,11.846,49.026,0.198,4.934,0.590
2018,1,23,2018-01-23,751,5749,231,79.600,0.000,7.022,1.506,24.387,974.821,39.049,10.715,29.011,36.325,0.285,11.080,0.748
2018,1,24,2018-01-24,272,1509,71,71.564,0.000,6.736,0.557,88.194,973.587,49.356,25.455,46.218,19.567,0.347,11.627,1.247
